CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/08/2012,23:49,MANHATTAN,10002,40.7199725,-73.9928968,"(40.7199725, -73.9928968)",CHRYSTIE STREET                 ,DELANCEY STREET                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,6196,BICYCLE,UNKNOWN,,,
10/24/2012,21:25,MANHATTAN,10014,40.7336333,-74.0027856,"(40.7336333, -74.0027856)",CHRISTOPHER STREET              ,7 AVENUE SOUTH                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,9942,BICYCLE,PASSENGER VEHICLE,,,
10/21/2012,11:50,QUEENS,11691,40.6095362,-73.7537175,"(40.6095362, -73.7537175)",BEACH CHANNEL DRIVE             ,HASSOCK STREET                  ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,202479,BICYCLE,PASSENGER VEHICLE,,,
10/09/2012,12:42,BROOKLYN,11208,40.678984,-73.8810642,"(40.678984, -73.8810642)",BERRIMAN STREET                 ,ATLANTIC AVENUE                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,164598,BICYCLE,PASSENGER VEHICLE,,,
10/18/2012,18:00,BRONX,10467,40.8661535,-73.8615422,"(40.8661535, -73.8615422)",BRONXWOOD AVENUE                ,BOSTON ROAD                     ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,103463,BICYCLE,PASSENGER VEHICLE,,,
10/10/2012,11:00,MANHATTAN,10028,40.7759231,-73.9531674,"(40.7759231, -73.9531674)",EAST 83 STREET                  ,2 AVENUE                        ,,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,,,,46061,BICYCLE,UNKNOWN,,,
10/18/2012,11:10,MANHATTAN,10025,40.7980373,-73.9600286,"(40.7980373, -73.9600286)",CENTRAL PARK WEST               ,WEST 106 STREET                 ,,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,,,,55403,BICYCLE,OTHER,,,
10/27/2012,22:55,MANHATTAN,10018,40.7529363,-73.9854869,"(40.7529363, -73.9854869)",WEST 39 STREET                  ,6 AVENUE                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,27208,BICYCLE,,,,
10/01/2012,10:35,BROOKLYN,11216,40.6765727,-73.9443035,"(40.6765727, -73.9443035)",BROOKLYN AVENUE                 ,DEAN STREET                     ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,173036,BICYCLE,SPORT UTILITY / STATION WAGON,,,
09/11/2012,12:45,BROOKLYN,11218,40.63544,-73.9791136,"(40.63544, -73.9791136)",DITMAS AVENUE                   ,DAHILL ROAD                     ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,130466,BICYCLE,PASSENGER VEHICLE,,,
10/01/2012,12:39,MANHATTAN,10024,40.7895823,-73.9754756,"(40.7895823, -73.9754756)",WEST 88 STREET                  ,BROADWAY                        ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,57886,BICYCLE,VAN,,,
10/03/2012,10:26,QUEENS,11368,40.7515762,-73.8558359,"(40.7515762, -73.8558359)",111 STREET                      ,ROOSEVELT AVENUE                ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,280384,BICYCLE,PASSENGER VEHICLE,,,
09/21/2012,23:20,MANHATTAN,10039,40.8284993,-73.9377806,"(40.8284993, -73.9377806)",8 AVENUE                        ,WEST 154 STREET                 ,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,66613,BICYCLE,TAXI,,,
09/14/2012,16:50,MANHATTAN,10037,40.8204372,-73.9362273,"(40.8204372, -73.9362273)",WEST 145 STREET                 ,LENOX AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,66591,BICYCLE,UNKNOWN,,,
09/11/2012,8:30,BROOKLYN,11219,40.6374756,-73.9931542,"(40.6374756, -73.9931542)",47 STREET                       ,12 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,130456,BICYCLE,SPORT UTILITY / STATION WAGON,,,
09/16/2012,17:40,QUEENS,11004,40.7435607,-73.7076714,"(40.7435607, -73.7076714)",263 STREET                      ,81 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,220473,BICYCLE,SPORT UTILITY / STATION WAGON,,,
09/14/2012,20:50,BROOKLYN,11221,40.6968717,-73.9230239,"(40.6968717, -73.9230239)",HIMROD STREET                   ,CENTRAL AVENUE                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,184872,BICYCLE,PASSENGER VEHICLE,,,
10/05/2012,16:00,QUEENS,11420,40.6773199,-73.8264479,"(40.6773199, -73.8264479)",ROCKAWAY BOULEVARD              ,112 STREET                      ,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,228721,BICYCLE,UNKNOWN,,,
10/02/2012,19:00,BROOKLYN,11221,40.6981028,-73.925161,"(40.6981028, -73.925161)",MYRTLE AVENUE                   ,CENTRAL AVENUE                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,184984,BICYCLE,SPORT UTILITY / STATION WAGON,,,
09/18/2012,16:39,BROOKLYN,11218,40.6379102,-73.9786336,"(40.6379102, -73.9786336)",MCDONALD AVENUE                 ,CORTELYOU ROAD                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,130515,BICYCLE,PASSENGER VEHICLE,,,
09/28/2012,4:30,BROOKLYN,11211,40.7036391,-73.9576147,"(40.7036391, -73.9576147)",LEE AVENUE                      ,HEWES STREET                    ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,194425,BICYCLE,UNKNOWN,,,
08/31/2012,16:20,BROOKLYN,11203,40.6545266,-73.9441633,"(40.6545266, -73.9441633)",LENOX ROAD                      ,BROOKLYN AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,135625,BICYCLE,UNKNOWN,,,
08/27/2012,16:40,BROOKLYN,11232,40.6444777,-74.0002126,"(40.6444777, -74.0002126)",8 AVENUE                        ,44 STREET                       ,,1,0,1,0,0,0,0,0,Unspecified,,,,,130327,BICYCLE,,,,
08/21/2012,15:15,BROOKLYN,11201,40.6949617,-73.987162,"(40.6949617, -73.987162)",JAY STREET                      ,JOHNSON STREET                  ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,188019,BICYCLE,UNKNOWN,,,
09/04/2012,20:50,MANHATTAN,10003,40.7323478,-73.9849394,"(40.7323478, -73.9849394)",2 AVENUE                        ,EAST 14 STREET                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,22132,BICYCLE,UNKNOWN,,,
09/03/2012,15:53,BROOKLYN,11217,40.6875356,-73.9774963,"(40.6875356, -73.9774963)",FULTON STREET                   ,ST FELIX STREET                 ,,0,0,0,0,0,0,0,0,Pavement Defective,Unspecified,,,,191813,BICYCLE,PASSENGER VEHICLE,,,
09/08/2012,6:05,BROOKLYN,11207,40.6805378,-73.8867363,"(40.6805378, -73.8867363)",ARLINGTON AVENUE                ,ASHFORD STREET                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,164249,BICYCLE,UNKNOWN,,,
08/15/2012,16:11,BROOKLYN,11219,40.636147,-73.9909565,"(40.636147, -73.9909565)",47 STREET                       ,13 AVENUE                       ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,130242,BICYCLE,SPORT UTILITY / STATION WAGON,,,
09/04/2012,10:40,BROOKLYN,11230,40.6144706,-73.9700292,"(40.6144706, -73.9700292)",AVENUE N                        ,EAST 5 STREET                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,130388,BICYCLE,SPORT UTILITY / STATION WAGON,,,
08/30/2012,10:15,BROOKLYN,11205,40.6903471,-73.9602915,"(40.6903471, -73.9602915)",CLASSON AVENUE                  ,DEKALB AVENUE                   ,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,191791,BICYCLE,PASSENGER VEHICLE,,,
08/24/2012,23:20,BROOKLYN,11203,40.6417152,-73.9361062,"(40.6417152, -73.9361062)",AVENUE D                        ,EAST 43 STREET                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,135559,BICYCLE,UNKNOWN,,,
09/06/2012,17:30,BROOKLYN,11216,40.6778446,-73.9528108,"(40.6778446, -73.9528108)",BEDFORD AVENUE                  ,PACIFIC STREET                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,172905,BICYCLE,PASSENGER VEHICLE,,,
08/18/2012,19:00,BROOKLYN,11226,40.6503881,-73.958708,"(40.6503881, -73.958708)",FLATBUSH AVENUE                 ,CHURCH AVENUE                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,147807,BICYCLE,,,,
08/16/2012,18:04,BROOKLYN,11224,40.5767433,-73.9837109,"(40.5767433, -73.9837109)",WEST 16 STREET                  ,MERMAID AVENUE                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,113798,BICYCLE,UNKNOWN,,,
09/10/2012,23:00,BROOKLYN,11206,40.7046363,-73.9410304,"(40.7046363, -73.9410304)",HUMBOLDT STREET                 ,SEIGEL STREET                   ,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,194289,BICYCLE,UNKNOWN,,,
09/05/2012,13:35,QUEENS,11378,40.7185553,-73.915167,"(40.7185553, -73.915167)",GRAND AVENUE                    ,54 STREET                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,213808,BICYCLE,UNKNOWN,,,
08/11/2012,1:00,MANHATTAN,10002,40.7222418,-73.9862873,"(40.7222418, -73.9862873)",EAST HOUSTON STREET             ,AVENUE A                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,14153,BICYCLE,UNKNOWN,,,
08/11/2012,18:27,BROOKLYN,11203,40.6393194,-73.9367931,"(40.6393194, -73.9367931)",FOSTER AVENUE                   ,EAST 42 STREET                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,135454,BICYCLE,UNKNOWN,,,
08/11/2012,14:59,BROOKLYN,11203,40.6413641,-73.9417818,"(40.6413641, -73.9417818)",AVENUE D                        ,EAST 37 STREET                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,135445,BICYCLE,PASSENGER VEHICLE,,,
08/09/2012,16:40,MANHATTAN,10017,40.7528149,-73.9813723,"(40.7528149, -73.9813723)",EAST 41 STREET                  ,5 AVENUE                        ,,1,0,0,0,1,0,0,0,Passenger Distraction,Traffic Control Disregarded,,,,26447,BICYCLE,PASSENGER VEHICLE,,,
08/02/2012,15:17,BRONX,10461,40.8393477,-73.843611,"(40.8393477, -73.843611)",WESTCHESTER AVENUE              ,OVERING STREET                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,88758,BICYCLE,PASSENGER VEHICLE,,,
07/28/2012,2:40,MANHATTAN,10012,40.722355,-73.9932609,"(40.722355, -73.9932609)",BOWERY                          ,PRINCE STREET                   ,,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,5486,BICYCLE,PASSENGER VEHICLE,,,
07/14/2012,7:58,BRONX,10466,40.8899253,-73.8593009,"(40.8899253, -73.8593009)",EAST 228 STREET                 ,WHITE PLAINS ROAD               ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,94987,BICYCLE,UNKNOWN,,,
07/12/2012,9:40,BROOKLYN,11210,40.6257308,-73.9563925,"(40.6257308, -73.9563925)",OCEAN AVENUE                    ,AVENUE J                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,130004,BICYCLE,PASSENGER VEHICLE,,,
08/02/2012,13:50,MANHATTAN,10009,40.7268658,-73.9799076,"(40.7268658, -73.9799076)",EAST 10 STREET                  ,AVENUE B                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,14048,BICYCLE,SPORT UTILITY / STATION WAGON,,,
07/24/2012,20:08,,,,,,59 DRIVE                        ,59 STREET                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,213447,BICYCLE,UNKNOWN,,,
07/20/2012,15:20,QUEENS,11377,40.7491861,-73.9005833,"(40.7491861, -73.9005833)",37 AVENUE                       ,62 STREET                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,238860,BICYCLE,OTHER,,,
08/03/2012,15:50,BROOKLYN,11220,40.6464698,-74.0125764,"(40.6464698, -74.0125764)",4 AVENUE                        ,50 STREET                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,156044,BICYCLE,PASSENGER VEHICLE,,,
07/12/2012,15:00,QUEENS,11691,40.595912,-73.7714947,"(40.595912, -73.7714947)",BEACH 39 STREET                 ,BEACH CHANNEL DRIVE             ,,1,0,0,0,1,0,0,0,Unspecified,,,,,202259,BICYCLE,,,,
07/30/2012,17:50,,,,,,65 STREET TRANSVERSE            ,5 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,55380,BICYCLE,BICYCLE,SPORT UTILITY / STATION WAGON,,
07/30/2012,8:01,BROOKLYN,11222,40.7246381,-73.9481706,"(40.7246381, -73.9481706)",MCGUINNESS BOULEVARD            ,NASSAU AVENUE                   ,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,198303,BICYCLE,BUS,,,
07/08/2012,11:00,,,,,,DEKALB AVENUE                   ,ALBEE SQUARE                    ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,187714,BICYCLE,PASSENGER VEHICLE,,,
